AFS.py,AFS.R,wv,AFS_rpy.py
0.952283064,0.949824171,4995.79915,0.949824171
0.949576346,0.947161168,4995.809944,0.947161168
0.943049062,0.940686799,4995.820738,0.940686799
0.932732572,0.930431903,4995.831531,0.930431903
0.931523243,0.929261103,4995.842324,0.929261103
0.928042579,0.925824139,4995.853116,0.925824139
0.921248596,0.919081225,4995.863908,0.919081225
0.912740574,0.910627561,4995.874698,0.910627561
0.923372224,0.92126918,4995.885489,0.92126918
0.926852755,0.924776326,4995.896278,0.924776326
0.926368798,0.924327811,4995.907067,0.924327811
0.925491147,0.923486256,4995.917856,0.923486256
0.942088875,0.940082629,4995.928644,0.940082629
0.935243038,0.933285547,4995.939431,0.933285547
0.942549044,0.940610535,4995.950218,0.940610535
0.950994889,0.949073412,4995.961004,0.949073412
0.97014765,0.968222389,4995.971789,0.968222389
0.970562783,0.968671448,4995.982574,0.968671448
0.972429055,0.970568716,4995.993358,0.970568716
0.978371231,0.976534185,4996.004142,0.976534185
0.985257753,0.983442494,4996.014925,0.983442494
0.96428257,0.962539752,4996.025708,0.962539752
0.997669833,0.995901442,4996.036489,0.995901442
0.977076455,0.975357594,4996.047271,0.975357594
0.98914496,0.987417903,4996.058051,0.987417903
0.986960498,0.985256819,4996.068832,0.985256819
0.976583848,0.97491727,4996.079611,0.97491727
0.980016156,0.97836281,4996.09039,0.97836281
0.976391673,0.974763292,4996.101168,0.974763292
0.978840242,0.977226507,4996.111946,0.977226507
0.980270162,0.978672653,4996.122723,0.978672653
0.971117745,0.969553393,4996.1335,0.969553393
0.966155156,0.964616773,4996.144276,0.964616773
0.968394557,0.966870451,4996.155051,0.966870451
0.954840067,0.953354717,4996.165826,0.953354717
0.947664669,0.946207599,4996.1766,0.946207599
0.931706993,0.930291117,4996.187373,0.930291117
0.910306138,0.908938893,4996.198146,0.908938893
0.884456951,0.883144019,4996.208919,0.883144019
0.840983134,0.839749303,4996.21969,0.839749303
0.825332823,0.824136095,4996.230462,0.824136095
0.817683839,0.816512056,4996.241232,0.816512056
0.817001607,0.815844487,4996.252002,0.815844487
0.815222477,0.814081374,4996.262771,0.814081374
0.829061908,0.827915,4996.27354,0.827915
0.870451608,0.869261513,4996.284308,0.869261513
0.887041743,0.88584313,4996.295076,0.88584313
0.903230287,0.902024042,4996.305843,0.902024042
0.926449022,0.92522619,4996.316609,0.92522619
0.948795318,0.947557567,4996.327375,0.947557567
0.962964329,0.961722692,4996.33814,0.961722692
0.966286823,0.965055351,4996.348905,0.965055351
0.974582582,0.973354908,4996.359669,0.973354908
0.972682256,0.971471113,4996.370432,0.971471113
0.975589833,0.974389046,4996.381195,0.974389046
0.969302781,0.968123411,4996.391957,0.968123411
0.964080028,0.962920412,4996.402719,0.962920412
0.936723525,0.935609631,4996.41348,0.935609631
0.931781379,0.930685909,4996.424241,0.930685909
0.888208154,0.887175676,4996.435,0.887175676
0.866509851,0.865513883,4996.44576,0.865513883
0.822999269,0.822063847,4996.456518,0.822063847
0.79073972,0.789850912,4996.467276,0.789850912
0.761526713,0.760680149,4996.478034,0.760680149
0.744429091,0.74361056,4996.488791,0.74361056
0.75303885,0.752219812,4996.499547,0.752219812
0.772952988,0.772121309,4996.510303,0.772121309
0.792737558,0.791893657,4996.521058,0.791893657
0.829894577,0.829020416,4996.531812,0.829020416
0.858488473,0.85759361,4996.542566,0.85759361
0.893164572,0.892243148,4996.553319,0.892243148
0.911435018,0.910504309,4996.564072,0.910504309
0.951277843,0.950316203,4996.574824,0.950316203
0.957626385,0.956667918,4996.585576,0.956667918
0.959414745,0.958463863,4996.596327,0.958463863
0.986214718,0.985246672,4996.607077,0.985246672
0.983011549,0.982055773,4996.617827,0.982055773
0.987910216,0.986958606,4996.628576,0.986958606
0.981950924,0.981024973,4996.639324,0.981024973
0.984161346,0.98325301,4996.650072,0.98325301
0.973552802,0.972673483,4996.66082,0.972673483
0.970308189,0.969450698,4996.671566,0.969450698
0.970435585,0.969596617,4996.682312,0.969596617
0.953910891,0.953104268,4996.693058,0.953104268
0.951480647,0.950693832,4996.703803,0.950693832
0.954368311,0.953596653,4996.714547,0.953596653
0.955978555,0.955222907,4996.725291,0.955222907
0.958617379,0.957876739,4996.736034,0.957876739
0.973127364,0.972392601,4996.746777,0.972392601
0.967444697,0.966730943,4996.757519,0.966730943
0.972444737,0.97174383,4996.76826,0.97174383
0.971528899,0.970844904,4996.779001,0.970844904
0.969532682,0.968866043,4996.789741,0.968866043
0.96939137,0.968740509,4996.800481,0.968740509
0.979538221,0.978896122,4996.81122,0.978896122
0.970144902,0.969524117,4996.821958,0.969524117
0.967712661,0.967108287,4996.832696,0.967108287
0.968451112,0.967860876,4996.843433,0.967860876
0.967653674,0.967078246,4996.85417,0.967078246
0.969742515,0.969179935,4996.864906,0.969179935
0.971945704,0.971395705,4996.875642,0.971395705
0.985764135,0.985220105,4996.886376,0.985220105
0.955648993,0.955107221,4996.897111,0.955107221
0.957934726,0.957377057,4996.907844,0.957377057
0.957568653,0.956996398,4996.918577,0.956996398
0.968335355,0.967741496,4996.92931,0.967741496
0.956509954,0.955908163,4996.940042,0.955908163
0.948766739,0.948154565,4996.950773,0.948154565
0.938726649,0.938105669,4996.961504,0.938105669
0.945551268,0.94491019,4996.972234,0.94491019
0.952820304,0.95215841,4996.982963,0.95215841
0.941366775,0.940696959,4996.993692,0.940696959
0.919080905,0.918411269,4997.004421,0.918411269
0.929514648,0.928821388,4997.015148,0.928821388
0.922859844,0.922155474,4997.025876,0.922155474
0.930383229,0.929656752,4997.036602,0.929656752
0.929014762,0.928272857,4997.047328,0.928272857
0.921918237,0.921165481,4997.058053,0.921165481
0.922907953,0.922137707,4997.068778,0.922137707
0.930924262,0.930130362,4997.079502,0.930130362
0.945456545,0.944632888,4997.090226,0.944632888
0.943648769,0.94280923,4997.100949,0.94280923
0.933619611,0.932771607,4997.111671,0.932771607
0.931126088,0.930262895,4997.122393,0.930262895
0.925920215,0.925044392,4997.133114,0.925044392
0.914723036,0.913840465,4997.143835,0.913840465
0.906539881,0.905647942,4997.154555,0.905647942
0.888839373,0.88794785,4997.165274,0.88794785
0.874359238,0.873465453,4997.175993,0.873465453
0.85834495,0.857451006,4997.186711,0.857451006
0.851819376,0.850915784,4997.197429,0.850915784
0.848419939,0.847503543,4997.208146,0.847503543
0.846769082,0.84583807,4997.218863,0.84583807
0.85788357,0.856923715,4997.229578,0.856923715
0.867032896,0.866046001,4997.240294,0.866046001
0.893833871,0.892799164,4997.251008,0.892799164
0.904968596,0.903903502,4997.261722,0.903903502
0.920441121,0.919340057,4997.272436,0.919340057
0.934253135,0.933117577,4997.283149,0.933117577
0.944661782,0.943495469,4997.293861,0.943495469
0.965786775,0.964575953,4997.304573,0.964575953
0.951144387,0.949933874,4997.315284,0.949933874
0.970244702,0.968991581,4997.325995,0.968991581
0.9624833,0.961222181,4997.336704,0.961222181
0.960732993,0.959456318,4997.347414,0.959456318
0.967053619,0.96575074,4997.358123,0.96575074
0.980197823,0.978859364,4997.368831,0.978859364
0.979025169,0.977670656,4997.379538,0.977670656
0.981871285,0.980495335,4997.390245,0.980495335
0.977630284,0.976243075,4997.400952,0.976243075
0.970907416,0.969512902,4997.411657,0.969512902
0.983061513,0.981632738,4997.422363,0.981632738
0.980774805,0.979332858,4997.433067,0.979332858
0.965752027,0.9643162,4997.443771,0.9643162
0.972364828,0.970903385,4997.454475,0.970903385
0.985276761,0.983780226,4997.465177,0.983780226
0.978173077,0.976672075,4997.47588,0.976672075
0.967520058,0.966020638,4997.486581,0.966020638
0.972000162,0.970479298,4997.497282,0.970479298
0.964788092,0.963264458,4997.507983,0.963264458
0.972811506,0.971261378,4997.518683,0.971261378
0.969958721,0.968399709,4997.529382,0.968399709
0.95331468,0.951769568,4997.540081,0.951769568
0.941472026,0.93993376,4997.550779,0.93993376
0.925009344,0.923486183,4997.561476,0.923486183
0.899633749,0.898141226,4997.572173,0.898141226
0.870044692,0.868590785,4997.582869,0.868590785
0.843676223,0.842256514,4997.593565,0.842256514
0.807164647,0.805797207,4997.60426,0.805797207
0.773670565,0.77235132,4997.614955,0.77235132
0.723222395,0.721981394,4997.625649,0.721981394
0.678168867,0.676998065,4997.636342,0.676998065
0.64504233,0.643922109,4997.647035,0.643922109
0.59306051,0.592024612,4997.657727,0.592024612
0.555415278,0.554439654,4997.668418,0.554439654
0.522749088,0.521830821,4997.679109,0.521830821
0.524379185,0.523455257,4997.6898,0.523455257
0.536142966,0.535193253,4997.700489,0.535193253
0.571219734,0.570202508,4997.711179,0.570202508
0.625263459,0.624158094,4997.721867,0.624158094
0.690803336,0.689597434,4997.732555,0.689597434
0.74117672,0.739900126,4997.743243,0.739900126
0.779886766,0.778562481,4997.75393,0.778562481
0.826850599,0.825467579,4997.764616,0.825467579
0.858248125,0.856835317,4997.775301,0.856835317
0.888375366,0.886937435,4997.785986,0.886937435
0.904807779,0.903369128,4997.796671,0.903369128
0.916459057,0.915029048,4997.807355,0.915029048
0.927849198,0.926429873,4997.818038,0.926429873
0.935196732,0.9337958,4997.828721,0.9337958
0.945674978,0.944289256,4997.839403,0.944289256
0.922556037,0.921235244,4997.850084,0.921235244
0.9189166,0.917632829,4997.860765,0.917632829
0.887383711,0.886175548,4997.871446,0.886175548
0.841139573,0.840025047,4997.882125,0.840025047
0.803153265,0.802119081,4997.892804,0.802119081
0.738153542,0.73723128,4997.903483,0.73723128
0.691943058,0.691105572,4997.914161,0.691105572
0.648090013,0.647331462,4997.924838,0.647331462
0.625447843,0.624741245,4997.935515,0.624741245
0.634616756,0.633926113,4997.946191,0.633926113
0.662716623,0.662023372,4997.956867,0.662023372
0.715397585,0.714679933,4997.967542,0.714679933
0.761450102,0.760719463,4997.978216,0.760719463
0.807766585,0.807027274,4997.98889,0.807027274
0.875098524,0.8743369,4997.999563,0.8743369
0.912914558,0.912161596,4998.010236,0.912161596
0.946581193,0.945844129,4998.020908,0.945844129
0.962893757,0.962188952,4998.031579,0.962188952
0.970678723,0.970014073,4998.04225,0.970014073
0.991042963,0.990411702,4998.052921,0.990411702
0.988699527,0.988117461,4998.06359,0.988117461
0.993334462,0.992798067,4998.074259,0.992798067
1.003704317,1.003211679,4998.084928,1.003211679
1.002473546,1.001977674,4998.095596,1.001977674
0.998772786,0.998262362,4998.106263,0.998262362
1.00123769,1.000710069,4998.11693,1.000710069
0.997975241,0.997444273,4998.127596,0.997444273
0.984738779,0.984210279,4998.138261,0.984210279
1.000263252,0.999722185,4998.148926,0.999722185
1.001215431,1.000669185,4998.159591,1.000669185
0.990323903,0.989779159,4998.170254,0.989779159
1.010784677,1.010224512,4998.180918,1.010224512
1.000270256,0.999711603,4998.19158,0.999711603
1.014867143,1.014296295,4998.202242,1.014296295
1.005983482,1.005410555,4998.212904,1.005410555
1.003681971,1.003103602,4998.223564,1.003103602
1.014168961,1.013578022,4998.234225,1.013578022
1.010139003,1.009544194,4998.244884,1.009544194
1.008330514,1.00773083,4998.255543,1.00773083
0.998087878,0.997488661,4998.266202,0.997488661
0.998749997,0.998144996,4998.27686,0.998144996
1.000095925,0.999484947,4998.287517,0.999484947
1.017494741,1.016868107,4998.298174,1.016868107
1.009136957,1.008510504,4998.30883,1.008510504
0.996876331,0.996252785,4998.319485,0.996252785
0.992574111,0.991948764,4998.33014,0.991948764
1.005395522,1.00475773,4998.340794,1.00475773
0.995500126,0.994864464,4998.351448,0.994864464
0.991095519,0.990458705,4998.362101,0.990458705
0.994783147,0.994140145,4998.372754,0.994140145
0.989289233,0.988646136,4998.383406,0.988646136
0.994861162,0.994210921,4998.394057,0.994210921
0.989634397,0.988984208,4998.404708,0.988984208
0.992667563,0.992012141,4998.415358,0.992012141
1.0001368,0.999473309,4998.426008,0.999473309
0.985490085,0.98483334,4998.436657,0.98483334
1.012177356,1.011499895,4998.447305,1.011499895
0.994314673,0.9936464,4998.457953,0.9936464
0.999955583,0.999280844,4998.4686,0.999280844
1.002727082,1.002047896,4998.479247,1.002047896
1.005251929,1.004568549,4998.489893,1.004568549
1.002647706,1.001963715,4998.500538,1.001963715
0.999579771,0.998895591,4998.511183,0.998895591
0.990115564,0.989435691,4998.521828,0.989435691
0.992827733,0.992143906,4998.532471,0.992143906
0.988724875,0.988041873,4998.543114,0.988041873
1.001909513,1.001215455,4998.553757,1.001215455
1.00132956,1.000634034,4998.564399,1.000634034
0.993216907,0.992525237,4998.57504,0.992525237
0.994637201,0.993942832,4998.585681,0.993942832
1.002815857,1.002114124,4998.596321,1.002114124
1.0097496,1.009041419,4998.606961,1.009041419
0.998773111,0.998071116,4998.6176,0.998071116
1.004156293,1.003449059,4998.628238,1.003449059
1.016987841,1.01627016,4998.638876,1.01627016
1.011380773,1.01067658,4998.649513,1.01067658
1.009208992,1.008503591,4998.66015,1.008503591
0.997567119,0.996876258,4998.670786,0.996876258
0.999570846,0.99888506,4998.681421,0.99888506
1.003622537,1.002940506,4998.692056,1.002940506
0.986534833,0.985870882,4998.70269,0.985870882
0.988741496,0.988082586,4998.713324,0.988082586
0.995934717,0.995277631,4998.723957,0.995277631
0.972306977,0.971671981,4998.73459,0.971671981
0.954772264,0.954155143,4998.745221,0.954155143
0.941316881,0.94071483,4998.755853,0.94071483
0.920485531,0.919903073,4998.766484,0.919903073
0.903704266,0.903138618,4998.777114,0.903138618
0.887862158,0.887312544,4998.787743,0.887312544
0.887523348,0.886980094,4998.798372,0.886980094
0.884718133,0.884182763,4998.809001,0.884182763
0.897696395,0.897159463,4998.819628,0.897159463
0.915386223,0.914845163,4998.830256,0.914845163
0.911171181,0.910639069,4998.840882,0.910639069
0.934773458,0.934234224,4998.851508,0.934234224
0.935932589,0.935399392,4998.862134,0.935399392
0.953615701,0.953079298,4998.872758,0.953079298
0.963750586,0.963215461,4998.883383,0.963215461
0.966503676,0.965974058,4998.894006,0.965974058
0.972884273,0.972358279,4998.904629,0.972358279
0.966925112,0.966409455,4998.915252,0.966409455
0.974055297,0.973543042,4998.925874,0.973543042
0.95154182,0.951048479,4998.936495,0.951048479
0.956302282,0.955813622,4998.947116,0.955813622
0.93844165,0.937969167,4998.957736,0.937969167
0.918883114,0.91842742,4998.968356,0.91842742
0.899989953,0.899550462,4998.978975,0.899550462
0.855324924,0.854913773,4998.989593,0.854913773
0.796722035,0.796345167,4999.000211,0.796345167
0.735639719,0.73529742,4999.010828,0.73529742
0.675450728,0.675141672,4999.021444,0.675141672
0.605577676,0.605305312,4999.03206,0.605305312
0.548328133,0.548085815,4999.042676,0.548085815
0.497388138,0.497172251,4999.053291,0.497172251
0.48230714,0.482101619,4999.063905,0.482101619
0.480745104,0.480544077,4999.074519,0.480544077
0.51559371,0.515382239,4999.085132,0.515382239
0.561879445,0.561653511,4999.095744,0.561653511
0.620019485,0.619775191,4999.106356,0.619775191
0.689573026,0.689306938,4999.116967,0.689306938
0.752914112,0.752629741,4999.127578,0.752629741
0.814700028,0.814399023,4999.138188,0.814399023
0.872348492,0.872033402,4999.148798,0.872033402
0.906160154,0.905831636,4999.159407,0.905831636
0.92809444,0.927738792,4999.170015,0.927738792
0.956576563,0.956203624,4999.180623,0.956203624
0.966916378,0.966526267,4999.19123,0.966526267
0.970094848,0.969697291,4999.201837,0.969697291
0.970772919,0.970383838,4999.212443,0.970383838
0.996744831,0.996354395,4999.223048,0.996354395
0.984067205,0.983690753,4999.233653,0.983690753
0.986892543,0.986524144,4999.244257,0.986524144
0.989291073,0.988931036,4999.254861,0.988931036
1.003692586,1.003336811,4999.265464,1.003336811
0.991693374,0.991351362,4999.276066,0.991351362
0.990199935,0.989868063,4999.286668,0.989868063
0.999815724,0.999490486,4999.29727,0.999490486
0.990173866,0.989861668,4999.30787,0.989861668
0.996630793,0.99632668,4999.31847,0.99632668
0.992379913,0.992087332,4999.32907,0.992087332
0.989321281,0.989028345,4999.339669,0.989028345
0.991410091,0.991099164,4999.350267,0.991099164
0.9833472,0.983021725,4999.360865,0.983021725
0.972360722,0.972022157,4999.371462,0.972022157
0.987067841,0.986707341,4999.382059,0.986707341
0.983480641,0.983104874,4999.392655,0.983104874
0.982810242,0.982418345,4999.40325,0.982418345
0.9873149,0.986904932,4999.413845,0.986904932
0.991465025,0.991037186,4999.42444,0.991037186
0.996315967,0.995870014,4999.435033,0.995870014
0.998180596,0.997717968,4999.445626,0.997717968
1.003783371,1.003302438,4999.456219,1.003302438
1.008968334,1.008469356,4999.466811,1.008469356
1.019506738,1.018987067,4999.477402,1.018987067
1.004237907,1.003722013,4999.487993,1.003722013
1.005541433,1.005021095,4999.498583,1.005021095
0.997714157,0.99719437,4999.509172,0.99719437
1.00419379,1.003667359,4999.519761,1.003667359
